,age,gender,employment_years,employment_status,monthly_income,monthly_expenses,credit_history_years,past_default,residence_type,loan_amount,education,loan_intent,interest_rate,loan_percent_income,credit_score,loan_status,expense_to_income
37413,43,0,20.0,0,40071.17,31140.84,11.0,0,0,28000.0,4,5,9.91,0.7,619.0,0,0.78
37414,27,0,0.0,2,2003.58,1303.36,6.0,1,0,1400.0,3,5,16.77,0.7,458.0,0,0.65
37415,27,0,6.0,0,10304.58,8053.7,8.0,0,0,7200.0,4,0,11.26,0.7,635.0,0,0.78
37416,27,1,6.0,0,2003.75,1201.25,6.0,0,0,1400.0,3,0,16.77,0.7,553.0,1,0.6
37417,31,1,13.0,0,40084.83,33131.1,6.0,0,0,28000.0,0,2,7.49,0.7,700.0,0,0.83
37418,25,1,3.0,0,4295.08,2777.96,4.0,1,0,3000.0,3,0,10.33,0.7,495.0,0,0.65
37419,27,1,6.0,0,8591.25,7101.44,7.0,1,3,6000.0,0,4,11.01,0.7,619.0,0,0.83
37420,29,1,5.0,0,4295.83,3406.81,5.0,1,3,3000.0,1,3,12.41,0.7,709.0,0,0.79
37421,29,0,7.0,0,8448.83,4534.4,9.0,1,0,5900.0,0,2,7.66,0.7,646.0,0,0.54
37422,30,0,9.0,0,8592.33,5318.94,8.0,0,0,6000.0,1,3,5.42,0.7,680.0,0,0.62
37423,29,1,7.0,0,8592.5,5350.52,5.0,0,3,6000.0,4,0,11.25,0.7,712.0,0,0.62
37424,22,0,1.0,1,4296.33,3283.54,2.0,1,3,3000.0,1,0,12.69,0.7,645.0,0,0.76
37425,24,0,3.0,0,4296.67,2355.98,2.0,0,2,3000.0,1,3,7.51,0.7,695.0,0,0.55
37426,28,1,5.0,0,5586.5,3733.31,10.0,1,3,3900.0,4,3,11.99,0.7,726.0,0,0.67
37427,24,0,3.0,0,7164.83,5278.56,2.0,0,0,5000.0,1,1,10.39,0.7,631.0,1,0.74
37428,49,0,26.0,0,4299.08,2335.81,15.0,0,0,3000.0,4,3,8.9,0.7,743.0,0,0.54
37429,24,0,2.0,1,6019.33,3514.49,2.0,1,0,4200.0,1,1,10.59,0.7,627.0,0,0.58
37430,29,0,2.0,1,3766.67,2596.08,5.0,1,3,2628.0,4,1,8.59,0.7,678.0,0,0.69
37431,30,0,9.0,0,8386.5,5684.51,8.0,1,0,5851.0,1,5,10.33,0.7,690.0,0,0.68
37432,23,1,0.0,2,3584.67,2226.63,2.0,1,3,2500.0,4,0,7.51,0.7,603.0,0,0.62
37433,40,1,15.0,0,3584.83,3131.87,9.0,1,3,2500.0,0,0,9.47,0.7,589.0,0,0.87
37434,26,1,4.0,0,4469.83,2918.18,4.0,1,3,3117.0,1,3,9.83,0.7,676.0,0,0.65
37435,23,0,2.0,1,11473.75,6298.65,3.0,1,0,8000.0,4,1,12.68,0.7,617.0,0,0.55
37436,33,0,12.0,0,3442.5,2918.96,9.0,0,3,2400.0,3,5,11.99,0.7,665.0,0,0.85
37437,30,0,8.0,0,3586.17,2271.71,5.0,1,3,2500.0,1,0,9.2,0.7,556.0,0,0.63
37438,27,0,5.0,0,7174.67,4067.81,9.0,0,2,5000.0,0,5,17.39,0.7,584.0,1,0.57
37439,33,1,11.0,0,10044.92,7135.92,6.0,0,0,7000.0,1,5,11.01,0.7,633.0,0,0.71
37440,23,0,0.0,2,4592.25,3508.4,3.0,1,3,3200.0,4,5,7.37,0.7,587.0,0,0.76
37441,25,0,5.0,0,14351.25,8549.59,4.0,0,0,10000.0,3,3,18.25,0.7,628.0,1,0.6
37442,24,1,0.0,2,7176.17,4422.81,3.0,0,0,5000.0,4,0,14.96,0.7,663.0,1,0.62
37443,26,1,7.0,0,3588.25,2704.97,3.0,1,3,2500.0,0,3,8.9,0.7,567.0,0,0.75
37444,29,0,10.0,0,8612.08,7034.77,8.0,0,0,6000.0,0,0,7.68,0.7,631.0,0,0.82
37445,29,1,6.0,0,8508.75,5522.56,9.0,0,3,5928.0,0,5,8.71,0.7,684.0,0,0.65
37446,36,0,15.0,0,20095.83,16485.71,15.0,1,0,14000.0,0,3,7.49,0.7,618.0,0,0.82
37447,23,0,5.0,0,4020.17,2531.07,4.0,0,0,2800.0,0,1,12.87,0.7,657.0,1,0.63
37448,26,1,0.0,2,8228.25,6125.45,4.0,0,3,5730.0,1,2,6.61,0.7,657.0,0,0.74
37449,28,0,8.0,0,11489.92,7798.85,10.0,1,0,8000.0,0,5,18.64,0.7,635.0,0,0.68
37450,27,0,4.0,0,14078.08,8202.45,6.0,1,0,9800.0,0,5,5.42,0.7,540.0,0,0.58
37451,30,0,6.0,0,3476.58,2148.8,5.0,0,3,2420.0,1,1,12.34,0.7,606.0,0,0.62
37452,29,1,4.0,0,8619.83,6715.12,8.0,0,3,6000.0,3,0,9.28,0.7,644.0,0,0.78
37453,25,1,0.0,2,10056.5,7650.12,3.0,1,0,7000.0,0,5,6.73,0.7,629.0,0,0.76
37454,34,1,9.0,0,3268.83,1983.33,10.0,1,0,2275.0,1,2,6.17,0.7,603.0,0,0.61
37455,43,1,18.0,0,7184.92,5532.44,14.0,1,3,5000.0,0,5,11.14,0.7,658.0,0,0.77
37456,24,1,0.0,2,12071.08,9584.28,2.0,0,0,8400.0,3,0,13.72,0.7,680.0,0,0.79
37457,25,1,0.0,2,10059.75,6969.09,3.0,0,0,7000.0,1,4,13.98,0.7,648.0,0,0.69
37458,25,1,2.0,1,3703.5,2968.33,4.0,0,3,2577.0,0,2,15.9,0.7,659.0,1,0.8
37459,31,1,9.0,0,8622.92,4330.65,9.0,1,2,6000.0,3,4,10.0,0.7,615.0,0,0.5
37460,47,0,21.0,0,3592.92,2179.44,12.0,0,2,2500.0,4,4,11.01,0.7,637.0,0,0.61
37461,28,1,7.0,0,5749.25,5058.3,9.0,1,3,4000.0,3,5,7.88,0.7,566.0,0,0.88
37462,24,0,0.0,2,9775.42,5694.23,4.0,0,0,6800.0,3,2,13.61,0.7,632.0,0,0.58
37463,27,1,2.0,1,12076.58,9520.3,6.0,1,0,8400.0,3,0,7.14,0.7,634.0,0,0.79
37464,22,1,0.0,2,4313.08,2902.55,2.0,0,3,3000.0,0,0,13.48,0.7,678.0,0,0.67
37465,21,1,0.0,2,4601.25,3532.41,4.0,0,3,3200.0,3,4,6.54,0.7,660.0,0,0.77
37466,27,1,8.0,0,4026.33,2628.61,7.0,0,3,2800.0,0,0,15.96,0.7,645.0,1,0.65
37467,26,0,6.0,0,6358.83,3876.53,4.0,0,0,4422.0,1,0,9.8,0.7,656.0,0,0.61
37468,27,1,1.0,1,12079.67,9760.43,8.0,1,0,8400.0,3,5,7.14,0.7,562.0,0,0.81
37469,24,0,0.0,2,7190.33,6094.14,3.0,0,0,5000.0,0,0,13.82,0.7,647.0,1,0.85
37470,23,1,0.0,2,11504.75,7815.35,4.0,0,0,8000.0,3,1,12.68,0.7,647.0,0,0.68
37471,26,1,2.0,1,5088.17,3756.28,6.0,0,0,3538.0,3,4,8.78,0.7,629.0,0,0.74
37472,31,1,11.0,0,5752.67,3358.05,5.0,0,0,4000.0,1,3,13.35,0.7,609.0,1,0.58
37473,26,1,4.0,0,7767.08,4385.9,3.0,1,0,5400.0,1,0,13.04,0.7,564.0,0,0.56
37474,33,1,8.0,0,14383.67,10229.51,7.0,0,0,10000.0,0,2,6.99,0.7,649.0,0,0.71
37475,31,0,7.0,0,10070.5,6866.11,10.0,1,0,7000.0,1,5,10.08,0.7,617.0,0,0.68
37476,29,1,9.0,0,10070.58,7024.64,10.0,1,0,7000.0,4,2,9.88,0.7,645.0,0,0.7
37477,30,0,6.0,0,5754.75,4349.57,9.0,1,3,4000.0,0,2,7.97,0.7,653.0,0,0.76
37478,22,1,0.0,2,7194.17,4678.61,3.0,0,3,5000.0,0,3,11.01,0.7,678.0,0,0.65
37479,31,1,10.0,0,21583.58,16568.62,10.0,1,0,15000.0,1,3,10.99,0.69,663.0,0,0.77
37480,30,0,7.0,0,3454.17,3107.15,5.0,0,3,2400.0,3,3,15.57,0.69,571.0,1,0.9
37481,23,0,0.0,2,10075.92,6986.92,3.0,1,0,7000.0,3,4,8.59,0.69,539.0,0,0.69
37482,28,1,2.0,1,10076.33,5477.02,10.0,1,0,7000.0,0,0,8.9,0.69,604.0,0,0.54
37483,30,0,7.0,0,11516.92,7193.84,7.0,1,0,8000.0,0,5,8.94,0.69,606.0,0,0.62
37484,28,0,5.0,0,4049.75,3665.53,7.0,0,3,2813.0,1,0,16.58,0.69,643.0,1,0.91
37485,31,1,10.0,0,10078.33,6303.6,10.0,1,0,7000.0,1,0,9.99,0.69,666.0,0,0.63
37486,31,0,9.0,0,18067.58,11675.35,7.0,1,0,12549.0,1,0,6.87,0.69,556.0,0,0.65
37487,27,1,4.0,0,7811.42,6494.91,9.0,0,3,5425.0,0,0,10.59,0.69,609.0,1,0.83
37488,42,1,22.0,0,3601.08,2482.31,10.0,0,3,2500.0,0,0,10.54,0.69,682.0,0,0.69
37489,43,1,17.0,0,7274.58,4541.93,16.0,1,0,5050.0,2,0,6.99,0.69,706.0,0,0.62
37490,25,0,0.0,2,17286.67,13624.45,4.0,0,0,12000.0,4,1,11.86,0.69,653.0,0,0.79
37491,35,1,11.0,0,4898.17,3474.76,9.0,0,3,3400.0,0,0,13.06,0.69,579.0,0,0.71
37492,26,0,7.0,0,17291.42,11576.33,4.0,1,3,12000.0,1,1,11.49,0.69,659.0,0,0.67
37493,23,0,0.0,2,2593.83,1771.57,3.0,0,3,1800.0,4,3,12.69,0.69,571.0,1,0.68
37494,26,1,6.0,0,17293.75,10453.47,2.0,0,0,12000.0,1,5,11.01,0.69,659.0,0,0.6
37495,23,0,0.0,2,8647.08,5711.34,2.0,1,0,6000.0,3,5,10.0,0.69,602.0,0,0.66
37496,22,1,2.0,1,7206.17,4116.45,4.0,1,3,5000.0,3,5,12.99,0.69,499.0,0,0.57
37497,23,0,0.0,2,8648.33,6963.86,3.0,0,0,6000.0,4,1,10.0,0.69,646.0,0,0.81
37498,36,1,10.0,0,5478.17,3964.23,15.0,0,3,3800.0,3,4,11.01,0.69,680.0,1,0.72
37499,33,1,7.0,0,14417.5,7787.49,9.0,0,0,10000.0,4,5,6.99,0.69,629.0,0,0.54
37500,32,1,10.0,0,14417.67,8616.75,7.0,0,0,10000.0,3,2,7.76,0.69,670.0,0,0.6
37501,24,1,3.0,0,7064.75,5500.36,2.0,0,3,4900.0,1,4,9.99,0.69,678.0,0,0.78
37502,29,1,5.0,0,15862.33,8150.43,7.0,0,2,11000.0,0,5,8.49,0.69,688.0,0,0.51
37503,42,0,23.0,0,36051.58,28460.33,17.0,1,0,25000.0,3,2,9.99,0.69,692.0,0,0.79
37504,32,1,11.0,0,10095.67,6034.08,10.0,0,0,7000.0,0,0,7.14,0.69,669.0,0,0.6
37505,32,1,8.0,0,10096.17,6369.38,9.0,0,0,7000.0,0,2,7.14,0.69,620.0,0,0.63
37506,32,0,9.0,0,10097.33,6800.86,10.0,1,0,7000.0,4,2,7.53,0.69,610.0,0,0.67
37507,24,0,2.0,1,3107.17,2462.56,3.0,0,3,2154.0,1,2,13.42,0.69,616.0,1,0.79
37508,21,1,0.0,2,5770.17,4692.69,4.0,0,3,4000.0,1,1,7.49,0.69,697.0,0,0.81
37509,25,1,5.0,0,20196.42,14354.96,4.0,0,0,14000.0,0,0,7.66,0.69,610.0,0,0.71
37510,30,1,7.0,0,3462.92,2669.72,5.0,0,3,2400.0,3,0,15.57,0.69,581.0,1,0.77
37511,37,0,18.0,0,8658.58,6909.87,17.0,0,3,6000.0,3,1,7.11,0.69,687.0,0,0.8
37512,54,0,36.0,0,12988.25,11229.98,18.0,0,0,9000.0,3,1,11.49,0.69,707.0,1,0.86
37513,26,0,4.0,0,3607.92,2963.0,3.0,1,0,2500.0,4,2,9.25,0.69,570.0,0,0.82
37514,31,0,9.0,0,6061.5,4503.88,10.0,0,3,4200.0,3,2,8.49,0.69,593.0,0,0.74
37515,42,1,21.0,0,36087.67,23430.92,14.0,0,0,25000.0,3,1,9.99,0.69,575.0,0,0.65
37516,27,1,4.0,0,14687.92,10220.78,6.0,0,3,10175.0,0,5,12.99,0.69,657.0,1,0.7
37517,25,0,2.0,1,10105.5,6778.21,3.0,1,0,7000.0,3,1,5.79,0.69,559.0,0,0.67
37518,27,1,5.0,0,2229.08,1296.8,7.0,1,0,1544.0,4,3,13.11,0.69,689.0,0,0.58
37519,24,0,0.0,2,10106.17,7603.03,3.0,1,0,7000.0,1,5,6.76,0.69,701.0,0,0.75
37520,39,0,17.0,0,8086.42,6338.3,17.0,0,0,5600.0,1,3,13.43,0.69,609.0,0,0.78
37521,26,0,4.0,0,6354.17,3560.04,4.0,1,0,4400.0,4,3,11.01,0.69,647.0,0,0.56
37522,26,1,4.0,0,21662.42,17980.86,3.0,0,0,15000.0,1,0,13.98,0.69,572.0,1,0.83
37523,32,0,9.0,0,6975.58,6005.66,6.0,0,3,4830.0,4,3,11.48,0.69,633.0,0,0.86
37524,29,1,5.0,0,15887.0,9857.14,6.0,1,2,11000.0,0,1,8.49,0.69,577.0,0,0.62
37525,26,1,3.0,0,20169.5,11733.5,5.0,0,0,13965.0,3,5,7.93,0.69,620.0,0,0.58
37526,39,0,18.0,0,8088.67,6193.45,13.0,0,0,5600.0,3,4,13.43,0.69,641.0,0,0.77
37527,24,1,2.0,1,5201.75,3877.91,2.0,1,0,3600.0,3,2,7.14,0.69,685.0,0,0.75
37528,23,0,0.0,2,10115.17,6509.88,4.0,1,0,7000.0,0,0,8.59,0.69,578.0,0,0.64
37529,37,0,14.0,0,7079.83,4066.63,15.0,1,0,4899.0,3,3,12.16,0.69,633.0,0,0.57
37530,22,1,0.0,2,7949.08,5911.18,4.0,0,0,5500.0,0,1,14.61,0.69,657.0,0,0.74
37531,54,1,29.0,0,13007.75,9877.0,24.0,0,0,9000.0,4,1,11.49,0.69,548.0,1,0.76
37532,24,0,2.0,1,5058.83,3272.73,2.0,0,0,3500.0,3,4,10.99,0.69,585.0,0,0.65
37533,39,1,15.0,0,8673.17,5150.27,13.0,1,3,6000.0,3,2,14.84,0.69,621.0,0,0.59
37534,26,1,4.0,0,6505.25,4965.54,2.0,1,0,4500.0,0,3,8.94,0.69,520.0,0,0.76
37535,28,0,7.0,0,21684.75,11826.13,8.0,1,0,15000.0,4,5,16.02,0.69,594.0,0,0.55
37536,32,1,12.0,0,6939.17,4436.2,6.0,1,0,4800.0,4,1,11.01,0.69,685.0,0,0.64
37537,32,0,11.0,0,6939.33,5749.61,6.0,1,0,4800.0,1,3,11.0,0.69,646.0,0,0.83
37538,33,0,11.0,0,5493.83,4346.01,7.0,1,0,3800.0,1,3,8.9,0.69,692.0,0,0.79
37539,25,1,1.0,1,4337.33,3545.14,2.0,1,3,3000.0,1,0,10.71,0.69,712.0,0,0.82
37540,23,1,0.0,2,8677.83,5233.55,4.0,0,3,6000.0,3,1,10.0,0.69,588.0,0,0.6
37541,28,0,4.0,0,5786.58,3479.9,7.0,0,0,4000.0,4,1,7.84,0.69,723.0,0,0.6
37542,23,0,0.0,2,14466.5,8962.81,2.0,1,0,10000.0,1,4,5.99,0.69,691.0,0,0.62
37543,25,1,5.0,0,11573.25,7852.42,4.0,1,3,8000.0,4,5,11.71,0.69,701.0,0,0.68
37544,38,1,13.0,0,11573.33,8355.68,8.0,0,0,8000.0,1,5,12.87,0.69,717.0,0,0.72
37545,30,0,7.0,0,5786.67,3539.13,8.0,1,0,4000.0,0,2,8.0,0.69,625.0,0,0.61
37546,29,0,6.0,0,6076.5,5109.04,10.0,1,3,4200.0,4,3,8.63,0.69,661.0,0,0.84
37547,24,0,1.0,1,11575.92,9258.87,4.0,1,0,8000.0,3,0,7.51,0.69,604.0,0,0.8
37548,28,1,7.0,0,14470.08,9847.01,5.0,1,3,10000.0,3,4,9.99,0.69,525.0,0,0.68
37549,37,1,14.0,0,7090.42,5954.16,15.0,1,3,4900.0,4,1,12.18,0.69,608.0,0,0.84
37550,32,0,6.0,0,18089.33,13910.86,7.0,1,0,12501.0,1,0,12.99,0.69,613.0,0,0.77
37551,30,0,9.0,0,5788.5,3888.8,7.0,0,0,4000.0,2,4,8.0,0.69,717.0,0,0.67
37552,37,1,14.0,0,14471.92,11368.55,14.0,1,0,10000.0,3,1,14.17,0.69,624.0,0,0.79
37553,45,1,21.0,0,11579.75,8997.62,11.0,1,0,8000.0,2,5,8.94,0.69,676.0,0,0.78
37554,24,1,1.0,1,7237.5,5327.37,3.0,0,0,5000.0,3,4,11.25,0.69,592.0,0,0.74
37555,30,1,9.0,0,18095.25,11051.2,6.0,0,0,12500.0,4,0,6.03,0.69,692.0,0,0.61
37556,30,1,5.0,0,11581.25,8984.64,6.0,0,0,8000.0,1,5,8.61,0.69,653.0,0,0.78
37557,27,1,3.0,0,5791.75,4546.89,5.0,1,3,4000.0,4,5,9.44,0.69,593.0,0,0.79
37558,25,1,3.0,0,5249.5,4217.02,3.0,0,3,3625.0,1,2,6.54,0.69,580.0,0,0.8
37559,27,1,2.0,1,11586.42,8784.07,7.0,1,0,8000.0,1,3,7.51,0.69,686.0,0,0.76
37560,31,1,9.0,0,26076.92,17282.6,9.0,0,0,18000.0,4,5,8.94,0.69,701.0,0,0.66
37561,28,0,3.0,0,7244.33,5940.19,8.0,0,3,5000.0,3,3,11.12,0.69,587.0,1,0.82
37562,34,0,12.0,0,3296.33,2614.27,6.0,1,0,2275.0,4,2,6.17,0.69,653.0,0,0.79
37563,37,0,15.0,0,8693.67,6513.05,17.0,1,3,6000.0,0,4,7.14,0.69,586.0,0,0.75
37564,32,1,8.0,0,5473.25,3725.35,7.0,1,0,3777.0,4,4,9.31,0.69,658.0,0,0.68
37565,21,0,0.0,2,8695.25,6166.79,4.0,0,3,6000.0,3,1,10.0,0.69,628.0,0,0.71
37566,26,1,0.0,2,9565.17,6331.52,4.0,0,0,6600.0,0,4,7.51,0.69,629.0,0,0.66
37567,26,1,2.0,1,5797.42,4098.57,4.0,1,3,4000.0,3,5,9.88,0.69,649.0,0,0.71
37568,26,0,4.0,0,6957.25,4511.33,6.0,1,0,4800.0,3,3,10.9,0.69,601.0,0,0.65
37569,25,0,2.0,1,11598.08,6615.3,2.0,1,2,8000.0,0,5,19.13,0.69,643.0,0,0.57
37570,24,1,1.0,1,8372.42,5055.54,4.0,1,0,5775.0,1,5,9.99,0.69,617.0,0,0.6
37571,22,1,0.0,2,5074.83,4174.49,3.0,0,3,3500.0,0,5,11.01,0.69,650.0,0,0.82
37572,28,1,6.0,0,8701.83,5915.49,10.0,0,0,6000.0,1,0,5.79,0.69,628.0,0,0.68
37573,22,1,0.0,2,5801.67,3816.94,2.0,1,3,4000.0,1,5,11.01,0.69,543.0,0,0.66
37574,26,0,5.0,0,10879.0,7879.96,3.0,0,3,7500.0,1,0,16.77,0.69,693.0,1,0.72
37575,32,0,9.0,0,13054.92,7861.0,8.0,1,0,9000.0,3,2,10.36,0.69,551.0,0,0.6
37576,33,0,6.0,0,8015.08,5079.6,9.0,1,0,5525.0,4,3,13.85,0.69,535.0,0,0.63
37577,27,0,8.0,0,6383.33,4284.33,8.0,1,0,4400.0,4,0,5.99,0.69,669.0,0,0.67
37578,27,0,7.0,0,8705.25,6796.6,9.0,1,3,6000.0,0,1,6.54,0.69,624.0,0,0.78
37579,24,1,3.0,0,4062.67,3299.75,2.0,0,3,2800.0,3,3,10.25,0.69,572.0,0,0.81
37580,30,0,8.0,0,6094.25,4956.05,5.0,0,0,4200.0,3,2,11.01,0.69,673.0,0,0.81
37581,29,1,9.0,0,6966.33,4968.36,10.0,1,3,4800.0,1,3,11.11,0.69,615.0,0,0.71
37582,23,1,1.0,1,11611.17,7665.9,4.0,1,0,8000.0,1,5,8.49,0.69,607.0,0,0.66
37583,22,1,0.0,2,7257.17,5162.49,3.0,1,0,5000.0,4,1,11.01,0.69,678.0,0,0.71
37584,27,0,5.0,0,13066.25,9727.28,6.0,0,3,9000.0,4,2,7.05,0.69,637.0,0,0.74
37585,22,0,3.0,0,8711.17,7616.29,3.0,0,3,6000.0,0,3,5.42,0.69,629.0,0,0.87
37586,37,1,13.0,0,4174.25,1814.02,14.0,1,2,2875.0,4,4,11.99,0.69,688.0,0,0.43
37587,23,1,0.0,2,7259.75,5967.26,2.0,1,0,5000.0,3,4,11.86,0.69,602.0,0,0.82
37588,26,1,4.0,0,13068.5,9105.82,4.0,1,0,9000.0,1,3,8.82,0.69,688.0,0,0.7
37589,28,1,6.0,0,13070.25,9195.69,6.0,1,0,9000.0,0,1,8.0,0.69,646.0,0,0.7
37590,26,0,5.0,0,4465.92,3349.91,3.0,1,3,3075.0,4,3,10.99,0.69,668.0,0,0.75
37591,31,1,11.0,0,7262.83,5727.24,10.0,0,0,5000.0,1,5,6.92,0.69,628.0,0,0.79
37592,25,0,1.0,1,1743.17,1142.24,2.0,0,3,1200.0,0,3,10.38,0.69,630.0,0,0.66
37593,23,0,0.0,2,5811.08,3290.62,3.0,0,0,4000.0,4,0,11.01,0.69,632.0,0,0.57
37594,26,1,4.0,0,10169.5,6019.95,3.0,0,3,7000.0,0,0,9.99,0.69,653.0,0,0.59
37595,38,0,18.0,0,31384.67,19627.33,16.0,1,0,21600.0,1,0,11.01,0.69,630.0,0,0.63
37596,41,0,18.0,0,2906.67,1894.84,16.0,1,2,2000.0,0,1,7.74,0.69,681.0,0,0.65
37597,24,1,0.0,2,10173.58,8153.03,4.0,0,0,7000.0,3,1,11.01,0.69,587.0,1,0.8
37598,31,1,10.0,0,4869.33,3530.89,5.0,0,3,3350.0,1,3,13.98,0.69,650.0,0,0.73
37599,24,1,0.0,2,7267.83,4470.51,4.0,1,0,5000.0,1,4,6.03,0.69,587.0,0,0.62
37600,24,1,3.0,0,7270.58,5047.53,2.0,1,0,5000.0,1,3,9.25,0.69,660.0,0,0.69
37601,23,0,2.0,1,5598.83,3459.37,2.0,1,0,3850.0,3,0,5.42,0.69,656.0,0,0.62
37602,23,1,0.0,2,7271.42,5108.41,3.0,1,0,5000.0,4,1,11.26,0.69,581.0,0,0.7
37603,24,0,1.0,1,4363.5,3487.53,3.0,0,0,3000.0,0,0,10.99,0.69,659.0,1,0.8
37604,23,1,0.0,2,6981.75,5288.97,2.0,1,3,4800.0,1,3,10.75,0.69,647.0,0,0.76
37605,23,0,4.0,0,13091.33,8152.43,2.0,0,0,9000.0,0,3,7.74,0.69,692.0,0,0.62
37606,24,0,1.0,1,6982.42,5799.06,4.0,0,3,4800.0,1,0,15.21,0.69,612.0,1,0.83
37607,22,0,0.0,2,7273.92,4233.27,3.0,1,3,5000.0,4,4,11.01,0.69,668.0,0,0.58
37608,23,0,0.0,2,5819.25,4777.92,2.0,0,3,4000.0,3,5,8.88,0.69,562.0,0,0.82
37609,24,1,4.0,0,8074.33,6062.56,3.0,0,0,5550.0,1,3,8.49,0.69,682.0,0,0.75
37610,26,0,0.0,2,7693.42,4550.2,3.0,1,3,5288.0,3,0,8.3,0.69,644.0,0,0.59
37611,31,0,8.0,0,5092.17,3166.62,6.0,1,0,3500.0,1,4,11.01,0.69,584.0,0,0.62
37612,24,1,0.0,2,5821.5,4499.92,3.0,0,0,4000.0,1,4,6.76,0.69,631.0,0,0.77
37613,27,1,7.0,0,7277.33,6398.24,10.0,0,0,5000.0,1,5,12.12,0.69,668.0,1,0.88
37614,23,1,0.0,2,5276.42,4350.57,2.0,0,3,3625.0,4,4,10.59,0.69,650.0,1,0.82
37615,25,1,3.0,0,5240.25,3182.16,3.0,1,3,3600.0,4,0,7.49,0.69,698.0,0,0.61
37616,35,0,13.0,0,6551.17,4952.48,9.0,0,0,4500.0,0,3,12.53,0.69,649.0,0,0.76
37617,23,0,3.0,0,6988.5,5496.02,2.0,1,3,4800.0,4,0,10.75,0.69,588.0,0,0.79
37618,22,0,0.0,2,7279.83,5991.49,3.0,1,3,5000.0,1,3,11.49,0.69,534.0,0,0.82
37619,26,1,2.0,1,14559.83,10766.56,3.0,1,3,10000.0,0,0,10.99,0.69,628.0,0,0.74
37620,21,0,1.0,1,3494.58,2237.84,4.0,0,3,2400.0,0,2,10.83,0.69,659.0,1,0.64
37621,27,0,4.0,0,17475.75,11208.55,6.0,1,0,12000.0,4,4,12.09,0.69,644.0,0,0.64
37622,22,0,0.0,2,7281.58,4611.73,3.0,1,0,5000.0,1,1,11.16,0.69,507.0,0,0.63
37623,35,1,15.0,0,13107.67,9349.72,8.0,1,0,9000.0,4,0,12.73,0.69,630.0,0,0.71
37624,25,0,0.0,2,7282.5,5465.46,3.0,1,0,5000.0,4,3,6.03,0.69,545.0,0,0.75
37625,29,1,7.0,0,6095.75,4282.33,10.0,0,0,4185.0,4,0,8.92,0.69,565.0,0,0.7
37626,29,0,8.0,0,7574.75,6425.02,8.0,1,3,5200.0,4,2,10.75,0.69,687.0,0,0.85
37627,26,0,1.0,1,7283.42,5386.04,4.0,0,3,5000.0,1,5,7.49,0.69,570.0,0,0.74
37628,24,1,3.0,0,4370.42,3062.9,5.0,1,3,3000.0,1,1,8.37,0.69,557.0,0,0.7
37629,28,0,7.0,0,4370.67,2598.11,6.0,1,3,3000.0,3,1,7.68,0.69,591.0,0,0.59
37630,27,1,6.0,0,7284.5,4343.8,10.0,0,0,5000.0,4,4,11.86,0.69,553.0,1,0.6
37631,32,1,10.0,0,4079.33,2529.04,8.0,1,3,2800.0,1,0,9.51,0.69,567.0,0,0.62
37632,26,1,3.0,0,14569.42,8841.7,3.0,1,3,10000.0,0,2,10.99,0.69,679.0,0,0.61
37633,23,1,4.0,0,2804.67,2075.42,3.0,1,0,1925.0,1,5,11.01,0.69,631.0,0,0.74
37634,24,1,1.0,1,7285.33,4266.49,2.0,1,0,5000.0,1,2,13.93,0.69,599.0,0,0.59
37635,32,1,8.0,0,5100.25,4330.91,6.0,0,3,3500.0,0,4,11.01,0.69,533.0,0,0.85
37636,38,1,16.0,0,7286.17,4035.83,16.0,0,0,5000.0,1,2,12.92,0.69,702.0,0,0.55
37637,22,1,1.0,1,7286.5,4437.21,4.0,0,0,5000.0,0,1,6.54,0.69,663.0,0,0.61
37638,22,1,0.0,2,4080.5,3491.75,2.0,0,3,2800.0,3,1,7.49,0.69,675.0,0,0.86
37639,26,0,3.0,0,17489.42,13297.04,4.0,0,3,12000.0,4,0,12.53,0.69,675.0,0,0.76
37640,23,0,0.0,2,7254.42,5872.89,4.0,1,0,4977.0,3,3,12.76,0.69,639.0,0,0.81
37641,28,1,5.0,0,7288.75,4587.92,9.0,1,3,5000.0,1,4,10.59,0.69,685.0,0,0.63
37642,23,0,2.0,1,7289.08,3801.72,3.0,1,0,5000.0,0,1,11.01,0.69,618.0,0,0.52
37643,23,0,0.0,2,4082.0,2784.57,4.0,0,3,2800.0,1,0,8.35,0.69,703.0,0,0.68
37644,23,0,0.0,2,14579.25,11537.2,3.0,0,0,10000.0,4,0,11.71,0.69,696.0,0,0.79
37645,35,1,13.0,0,10570.0,7936.02,5.0,1,3,7250.0,3,5,11.01,0.69,601.0,0,0.75
37646,31,1,6.0,0,3499.17,2461.21,5.0,1,3,2400.0,0,3,12.21,0.69,625.0,0,0.7
37647,22,1,0.0,2,7290.17,4987.77,3.0,0,0,5000.0,0,4,12.69,0.69,659.0,0,0.68
37648,23,1,1.0,1,7290.5,5089.84,3.0,1,0,5000.0,3,1,12.53,0.69,682.0,0,0.7
37649,24,1,1.0,1,2822.92,1692.08,4.0,0,0,1936.0,1,4,10.56,0.69,646.0,0,0.6
37650,28,1,8.0,0,17501.25,11658.06,10.0,1,0,12000.0,0,4,11.01,0.69,703.0,0,0.67
37651,24,1,4.0,0,7292.92,4654.74,3.0,1,0,5000.0,3,2,6.03,0.69,602.0,0,0.64
